Model,Partition,WeightDecay,AUC_Train,AUC_Valid,AUC_Tests
20,26,0.005,1.0,0.674600885776084,0.6982211971271052
20,26,0.01,1.0,0.6962612009475744,0.7243282669978512
20,26,0.05,1.0,0.7121021732413225,0.7129207982599668
20,26,0.1,1.0,0.7059635389844474,0.7164297776989242
20,26,0.5,1.0,0.7159542692347306,0.7304131264743957
21,26,0.001,1.0,0.7004634874858379,0.683653018445141
21,26,0.005,1.0,0.7039962921001133,0.7256556337519139
21,26,0.01,1.0,0.6997322072304047,0.7241837023018641
21,26,0.05,1.0,0.6692862292718098,0.692616029596336
21,26,0.1,1.0,0.6798640436708209,0.6984971842739895
21,26,0.5,1.0,0.7293233082706767,0.713295352245024
22,26,0.001,1.0,0.6870532495622619,0.7176125797569999
22,26,0.005,1.0,0.6957359151302914,0.6858214888849462
22,26,0.01,1.0,0.7018127510557215,0.6945610818696157
22,26,0.05,1.0,0.6885364095169431,0.6985957511121624
22,26,0.1,1.0,0.7088268616747347,0.6934111354242646
22,26,0.5,1.0,0.7211247296322999,0.7351837614419672
0,27,0.001,0.6767213495019265,0.5895766814296014,0.6344155972164724
0,27,0.005,0.7329224603409839,0.639293439077145,0.6364132184701112
0,27,0.01,0.7315654840912897,0.6448758883510145,0.639179661061499
0,27,0.05,0.7265609092900681,0.6196724688433413,0.651007681642255
0,27,0.1,0.7283051327981032,0.6448346894633845,0.6363606494897524
0,27,0.5,0.6514639363909329,0.5966731898238747,0.6318002904436165
1,27,0.001,0.7985869663268856,0.6333916984241426,0.6435297441861993
1,27,0.005,0.8026611167669686,0.6589659079204861,0.6292178392834848
1,27,0.01,0.7892028247786698,0.644803790297662,0.6530184451409835
1,27,0.05,0.8147083080967539,0.629004016891544,0.6342710325204854
1,27,0.1,0.8147708089021766,0.6475538160469667,0.6583016276670544
1,27,0.5,0.7721587907060659,0.6207127407559996,0.6829959061906545
2,27,0.001,0.9190788541089446,0.6509630239983519,0.6341067544568638
2,27,0.005,0.9241407750099873,0.6674940776599032,0.6264579678146418
2,27,0.01,0.9024974548641091,0.6318364404161088,0.6178432261583247
2,27,0.05,0.9086959883503654,0.6399423215573179,0.6572896747951453
2,27,0.1,0.8951159164422222,0.6443403028118241,0.6538004087238223
2,27,0.5,0.8217238624209076,0.658214028221238,0.6716212930654943
3,27,0.001,0.9991011482106728,0.6853640951694304,0.6239937968603176
3,27,0.005,0.9993898117243779,0.6427644453599753,0.6678823243374665
3,27,0.01,0.9926435907679223,0.6553816046966733,0.6649778881726364
3,27,0.05,0.9919670356576761,0.6193531774642085,0.6490429160013405
3,27,0.1,0.994101728115053,0.6692141312184571,0.641269278030766
3,27,0.5,0.8893941932241395,0.6778555978988567,0.6713584481636998
4,27,0.001,1.0,0.6568853640951695,0.6591821580880661
4,27,0.005,1.0,0.6707590895045833,0.7027946984183308
4,27,0.01,1.0,0.6542280358430324,0.6477648326663644
4,27,0.05,1.0,0.680657122257699,0.6583804811375928
4,27,0.1,1.0,0.68197548666186,0.6554694738502177
4,27,0.5,0.9805648268663256,0.6867236584612215,0.6951787673888331
5,27,0.001,1.0,0.6860747759810484,0.6986483200925213
5,27,0.005,1.0,0.6826861674734782,0.6912229516168247
5,27,0.01,1.0,0.7005149860953754,0.6848029648904923
5,27,0.05,1.0,0.6991142239159542,0.7002056761356542
5,27,0.1,1.0,0.6880832217530127,0.697360380073728
5,27,0.5,0.9993840126805759,0.7037593984962406,0.6880950972854692
6,27,0.001,1.0,0.7077247914306314,0.7092606830024772
6,27,0.005,1.0,0.7084869708517869,0.6976100827304328
6,27,0.01,0.9999999999999999,0.690256463075497,0.6939631097180332
6,27,0.05,1.0,0.6857657843238232,0.6969135437406773
6,27,0.1,1.0,0.7138016273560613,0.7174877284286474
6,27,0.5,1.0,0.7018024513338139,0.6990097318324888
7,27,0.001,1.0,0.7122669687918426,0.7148987061459708
7,27,0.005,1.0,0.698743433927284,0.7120271255938652
7,27,0.01,1.0,0.7100628283036358,0.7107917545554308
7,27,0.05,1.0,0.6985271397672264,0.7120796945742242
7,27,0.1,1.0,0.7091873519414975,0.7166006268850909
7,27,0.5,0.9999999999999999,0.7088577608404573,0.7182499786438516
8,27,0.001,1.0,0.6557420949634359,0.6409735775162472
8,27,0.005,1.0,0.6406530023689361,0.6218581820332367
8,27,0.01,1.0,0.6794417550726131,0.6579796426623561
8,27,0.05,1.0,0.66961582037285,0.6570334010158956
8,27,0.1,0.9999999999999999,0.6440519105984138,0.6411312844573239
8,27,0.5,0.9999993556617998,0.6577711401792151,0.672028702663276
9,27,0.001,1.0,0.6671026882274178,0.6880031015698411
9,27,0.005,1.0,0.664857348851581,0.6928985878657651
9,27,0.01,1.0,0.6875064373261922,0.6797957695113055
9,27,0.05,1.0,0.6850242043464826,0.6697550942627528
9,27,0.1,1.0,0.6968379853743949,0.6929183012333997
9,27,0.5,1.0,0.6897620764239366,0.6716804331683981
10,27,0.001,1.0,0.7179936141724174,0.6945347973794362
10,27,0.005,1.0,0.710835307446699,0.7066322339845316
10,27,0.01,1.0,0.6940776599031826,0.6847569670326782
10,27,0.05,1.0,0.7057472448243898,0.6971895308875615
10,27,0.1,1.0,0.7013183644041612,0.7090438359584967
10,27,0.5,1.0,0.710454217736121,0.6981094880438425
11,27,0.001,1.0,0.7065918220208054,0.7132099276519408
11,27,0.005,0.9999999999999999,0.704315583479246,0.7117248539568015
11,27,0.01,1.0,0.6963126995571118,0.7227709109547185
11,27,0.05,1.0,0.6900401689154393,0.6956256037218838
11,27,0.1,1.0,0.6907817488927799,0.7109626037415971
11,27,0.5,1.0,0.7056133484395921,0.7138998955191516
12,27,0.001,1.0,0.6722010505716345,0.6772527450864432
12,27,0.005,1.0,0.6785147801009374,0.684572975601422
12,27,0.01,0.9999813141921932,0.6755587599134824,0.6731063667606338
12,27,0.05,1.0,0.6773715109692038,0.694883066874314
12,27,0.1,1.0,0.6732104233185705,0.6921429087731057
12,27,0.5,1.0,0.6802863322690288,0.6823913629165271
13,27,0.001,1.0,0.7079101864249666,0.6886799271919622
13,27,0.005,1.0,0.6919662169121432,0.7009744974734035
13,27,0.01,1.0,0.6853228962818004,0.7040957806822139
13,27,0.05,1.0,0.7065918220208055,0.6821876581176363
13,27,0.1,1.0,0.6889998970027809,0.6935097022624376
13,27,0.5,1.0,0.7031311154598827,0.6970975351719334
14,27,0.001,1.0,0.7027088268616747,0.7020850171834856
14,27,0.005,1.0,0.6831908538469462,0.7006590835912498
14,27,0.01,1.0,0.7056442476053146,0.7165086311694628
14,27,0.05,1.0,0.6979709547842208,0.7059685506075004
14,27,0.1,1.0,0.6956947162426614,0.7366294084018373
14,27,0.5,1.0,0.7016788546709238,0.726371886109304
15,27,0.001,1.0,0.6577711401792152,0.6635190989676766
15,27,0.005,1.0,0.6400968173859305,0.7049105998777772
15,27,0.01,1.0,0.6935214749201771,0.6873722738055342
15,27,0.05,1.0,0.6594602945720466,0.6603321045334174
15,27,0.1,1.0,0.6804408280976413,0.6820102378089249
15,27,0.5,1.0,0.6736327119167782,0.6849738140766588
16,27,0.001,1.0,0.6978267586775158,0.6989440206070403
16,27,0.005,1.0,0.687259244000412,0.6789875214382873
16,27,0.01,1.0,0.6818930888866002,0.6893436105689935
16,27,0.05,1.0,0.7003295911010403,0.6985628954994382
16,27,0.1,1.0,0.6916057266453806,0.7004290943021797
16,27,0.5,1.0,0.7072716036667008,0.7017564610562421
17,27,0.001,1.0,0.6919868163559584,0.6841655660036405
17,27,0.005,1.0,0.7124729632299928,0.688883631990853
17,27,0.01,1.0,0.6975589659079204,0.696440422917447
17,27,0.05,1.0,0.682480173035328,0.6969858260886708
17,27,0.1,1.0,0.6889895972808734,0.6896721666962367
17,27,0.5,1.0,0.7082500772479143,0.7065665227590829
18,27,0.001,1.0,0.6905242558450921,0.6935097022624376
18,27,0.005,1.0,0.6976104645174581,0.7049828822257707
18,27,0.01,1.0,0.6978782572870532,0.7142218805238498
18,27,0.05,1.0,0.6982902461633536,0.7100755021980405
18,27,0.1,1.0,0.6997116077865898,0.700560516753077
18,27,0.5,1.0,0.6997322072304047,0.7244071204683896
19,27,0.001,1.0,0.7066021217427129,0.6845664044788771
19,27,0.005,0.9999999999999999,0.7115768874240396,0.7054297185588214
19,27,0.01,1.0,0.6926974971675766,0.72462396751237
19,27,0.05,1.0,0.6941909568441652,0.7097009482129832
19,27,0.1,0.9999999999999999,0.7001544958286126,0.7142284516463947
19,27,0.5,1.0,0.6988155319806365,0.7150104152292336
20,27,0.001,1.0,0.7092079513853127,0.7050354512061295
20,27,0.005,1.0,0.7128231537748481,0.690670977323056
20,27,0.01,1.0,0.6844783190853847,0.7065993783718072
20,27,0.05,0.9998247400095363,0.6720053558553919,0.6766350595672259
20,27,0.1,1.0,0.6892573900504686,0.6824965008772448
20,27,0.5,1.0,0.7171181378102791,0.6952444786142817
21,27,0.001,1.0,0.7064888248017305,0.7065730938816277
21,27,0.005,1.0,0.6941291585127203,0.7057057057057057
21,27,0.01,1.0,0.7251004222885982,0.7142021671562153
21,27,0.05,1.0,0.701823050777629,0.7035700908786249
21,27,0.1,1.0,0.6890101967246884,0.6759056649647459
21,27,0.5,1.0,0.7032444124008652,0.6943836615609045
22,27,0.001,1.0,0.707189205891441,0.69096010671503
22,27,0.005,1.0,0.7070862086723659,0.6919326328516701
22,27,0.01,1.0,0.6947574415490783,0.7072827751164732
22,27,0.05,0.9999999999999999,0.6967246884334124,0.6955533213738903
22,27,0.1,1.0,0.7101967246884333,0.6949093513644936
22,27,0.5,1.0,0.7298073952003297,0.6904804147692551
0,28,0.001,0.720782484310365,0.6632196930682872,0.6291521280580361
0,28,0.005,0.6406181136354849,0.6026573282521372,0.5979458670924753
0,28,0.01,0.6649647547004471,0.6256669069935112,0.6195911447552587
0,28,0.05,0.7213201845384606,0.6678957668142961,0.6327202475998975
0,28,0.1,0.7150601167540818,0.652580080337831,0.6195977158778034
0,28,0.5,0.7143107514272091,0.6744051910598414,0.6439897227643399
1,28,0.001,0.8155130865088467,0.6204140488206819,0.6384042686012051
1,28,0.005,0.8082153120529905,0.6432691317334432,0.6405793101635553
1,28,0.01,0.7799907215299167,0.6487279843444227,0.6407238748595423
1,28,0.05,0.7891667418394566,0.6686270470697291,0.6453433740085819
1,28,0.1,0.783008157321615,0.6720980533525595,0.636334364999573
1,28,0.5,0.7447808605781003,0.6721804511278195,0.6411312844573238
2,28,0.001,0.9174815397105632,0.6398908229477804,0.6451725248224154
2,28,0.005,0.9090735705357028,0.6404470079307859,0.6428397763189886
2,28,0.01,0.9107198546373019,0.6439798125450613,0.6293229772442026
2,28,0.05,0.9039620355932423,0.6600061798331445,0.6580979228681636
2,28,0.1,0.8611116122630447,0.6578741373982904,0.6533864280034958
2,28,0.5,0.8020805680485573,0.6811824080749819,0.6548912150662698
3,28,0.001,0.9986359360301034,0.6602739726027397,0.6485632240555654
3,28,0.005,0.9981410842923233,0.6602224739932022,0.632306266879571
3,28,0.01,0.9948659132205311,0.648027603254712,0.6747557185193948
3,28,0.05,0.9960167012461502,0.6876300339890824,0.6717067176585776
3,28,0.1,0.9919773450688798,0.6897208775363065,0.6889362009712119
3,28,0.5,0.9054053531617676,0.6835410443918013,0.6841524237585506
4,28,0.001,1.0,0.6538778452981769,0.6789020968452041
4,28,0.005,1.0,0.6920692141312185,0.6939828230856677
4,28,0.01,1.0,0.6567411679884643,0.6951590540211985
4,28,0.05,1.0,0.6585848182099083,0.7138210420486132
4,28,0.1,1.0,0.6866000617983314,0.6797267727245845
4,28,0.5,0.9783785873529298,0.7214234215676176,0.7128879426472423
5,28,0.001,1.0,0.6700484086929652,0.7288360570636282
5,28,0.005,1.0,0.6916057266453806,0.7235561600988296
5,28,0.01,1.0,0.6908229477804099,0.7263061748838555
5,28,0.05,1.0,0.6832835513441137,0.708018740841498
5,28,0.1,1.0,0.7060665362035226,0.7235397322924676
5,28,0.5,0.9984361911880307,0.715068493150685,0.7063759602052817
6,28,0.001,1.0,0.7062622309197651,0.7387978788416425
6,28,0.005,0.9999999999999999,0.7127922546091257,0.739310426400142
6,28,0.01,0.9999999999999999,0.721959007106808,0.7199321860153369
6,28,0.05,1.0,0.694613245442373,0.7342046641827823
6,28,0.1,1.0,0.707354001441961,0.726950144893252
6,28,0.5,1.0,0.6986919353177464,0.737753070357009
7,28,0.001,1.0,0.7220517046039756,0.7321676161938744
7,28,0.005,0.9999999999999999,0.7146359048305696,0.7402566680466024
7,28,0.01,1.0,0.7172314347512617,0.7451324409748918
7,28,0.05,1.0,0.7120609743536925,0.7362811389069595
7,28,0.1,1.0,0.709764136368318,0.7331927113108732
7,28,0.5,1.0,0.7245133381398703,0.7300057168766141
8,28,0.001,1.0,0.6325574209496343,0.6690979820082665
8,28,0.005,1.0,0.6850242043464826,0.6743745934117926
8,28,0.01,0.9999999999999999,0.667185086002678,0.6378194386947122
8,28,0.05,1.0,0.648594087959625,0.6843101306996274
8,28,0.1,1.0,0.6771655165310537,0.6925766028610668
8,28,0.5,0.9999961339707987,0.6833762488412813,0.681622541578778
9,28,0.001,1.0,0.7019981460500566,0.6951721962662882
9,28,0.005,1.0,0.6758574518488001,0.7249853792523376
9,28,0.01,1.0,0.6872695437223195,0.7278635309269883
9,28,0.05,1.0,0.7065506231331753,0.7138933243966066
9,28,0.1,1.0,0.7003295911010403,0.6734940629907809
9,28,0.5,1.0,0.6925018024513339,0.7111005973150393
10,28,0.001,1.0,0.701740653002369,0.7062511088769293
10,28,0.005,1.0,0.729127613554434,0.7336198342762894
10,28,0.01,1.0,0.7181172108353076,0.7214238308330212
10,28,0.05,1.0,0.7090637552786074,0.7139721778671451
10,28,0.1,1.0,0.7124729632299929,0.7346646427609229
10,28,0.5,1.0,0.7106705118961788,0.7111268818052188
11,28,0.001,1.0,0.7089298588938098,0.7376873591315604
11,28,0.005,1.0,0.7099701308064681,0.7206418672501823
11,28,0.01,1.0,0.7002162941600576,0.7464006676260505
11,28,0.05,1.0,0.715758574518488,0.7358803004317227
11,28,0.1,1.0,0.7118858790812648,0.7287769169607244
11,28,0.5,1.0,0.7145947059429396,0.7328904396738095
12,28,0.001,1.0,0.6775878051292614,0.7057714169311543
12,28,0.005,1.0,0.6911422391595426,0.6929971547039382
12,28,0.01,1.0,0.6784323823256772,0.7170803188308659
12,28,0.05,1.0,0.7047893706869915,0.7084327215618245
12,28,0.1,1.0,0.7108353074466989,0.7328050150807263
12,28,0.5,1.0,0.7029045215779174,0.7187362417121717
13,28,0.001,0.9999999999999999,0.7048511690184365,0.7146884302245352
13,28,0.005,1.0,0.6948501390462457,0.7106734743496232
13,28,0.01,1.0,0.6972087753630651,0.7003962386894553
13,28,0.05,1.0,0.7153465856421878,0.7232637451455832
13,28,0.1,1.0,0.7071686064476259,0.7204644469414709
13,28,0.5,1.0,0.7136059326398186,0.734217806427872
14,28,0.001,1.0,0.711772582140282,0.7255110690559269
14,28,0.005,1.0,0.7209805335255948,0.7192619315157609
14,28,0.01,1.0,0.730930064888248,0.7230666114692373
14,28,0.05,1.0,0.7183026058296427,0.7313593681208561
14,28,0.1,1.0,0.7178288186218972,0.731556501797202
14,28,0.5,1.0,0.7250386239571532,0.7250050926199724
15,28,0.001,1.0,0.689205891440931,0.6932205728704635
15,28,0.005,1.0,0.6803275311566588,0.6892187592406411
15,28,0.01,1.0,0.68776393037388,0.6904738436467102
15,28,0.05,1.0,0.6844165207539397,0.7201096063240484
15,28,0.1,1.0,0.6958801112369966,0.6834624558913399
15,28,0.5,1.0,0.6964568956638171,0.6991411542833863
16,28,0.001,1.0,0.678246987331342,0.711067741702315
16,28,0.005,1.0,0.6857966834895457,0.703602946491349
16,28,0.01,1.0,0.6992584200226594,0.705061735696309
16,28,0.05,1.0,0.6994026161293645,0.6964667074076265
16,28,0.1,1.0,0.7222267998764034,0.7297494430973644
16,28,0.5,1.0,0.714249665259038,0.7183945433398388
17,28,0.001,0.9999999999999999,0.6935214749201771,0.7069410767441402
17,28,0.005,1.0,0.7089813575033475,0.6936016979780657
17,28,0.01,0.9999999999999999,0.6897723761458441,0.7087087087087086
17,28,0.05,1.0,0.6928931918838191,0.7044111945643674
17,28,0.1,0.9999999999999999,0.7144814090019569,0.6941799567620136
17,28,0.5,1.0,0.7247502317437429,0.7300517147344281
18,28,0.001,1.0,0.7220414048820681,0.7234805921895637
18,28,0.005,1.0,0.7190132866412607,0.7151615510477655
18,28,0.01,1.0,0.7118240807498197,0.7071842082783002
18,28,0.05,1.0,0.720599443815017,0.7324370322182139
18,28,0.1,1.0,0.7094139458234627,0.7202344576524007
18,28,0.5,1.0,0.7153877845298178,0.7346646427609229
19,28,0.001,1.0,0.7280564424760532,0.7202213154073109
19,28,0.005,1.0,0.7044494798640437,0.7124805330494609
19,28,0.01,1.0,0.7217015140591205,0.7352429015448709
19,28,0.05,1.0,0.7093418477701102,0.7363599923774979
19,28,0.1,1.0,0.729673498815532,0.7203133111229392
19,28,0.5,1.0,0.7088474611185498,0.7334029872323089
20,28,0.001,1.0,0.7291379132763416,0.7216669623671812
20,28,0.005,1.0,0.7244824389741478,0.7264113128445732
20,28,0.01,1.0,0.7063858275826552,0.7367411174850999
20,28,0.05,1.0,0.7155319806365228,0.7265493064180154
20,28,0.1,1.0,0.7005046863734679,0.7289214816567114
20,28,0.5,1.0,0.7227108868060562,0.7354794619564861
21,28,0.001,1.0,0.7103306210732311,0.7146095767539968
21,28,0.005,1.0,0.7117622824183748,0.7299137211609859
21,28,0.01,1.0,0.7021835410443917,0.7312213745474139
21,28,0.05,1.0,0.6964259964980946,0.7253993599726642
21,28,0.1,1.0,0.7177773200123597,0.6941208166591097
21,28,0.5,1.0,0.7178288186218972,0.7199256148927922
22,28,0.001,1.0,0.7192398805232258,0.710200353526393
22,28,0.005,1.0,0.7210732310227623,0.7118759897753334
22,28,0.01,1.0,0.7014419610670511,0.695960730971672
22,28,0.05,1.0,0.7270985683386548,0.7176717198599036
22,28,0.1,1.0,0.7072716036667009,0.7136370506173568
22,28,0.5,1.0,0.7251004222885982,0.7301897083078703
0,29,0.001,0.7406693385224037,0.6251519208981358,0.6197291383287007
0,29,0.005,0.7421171664583306,0.6269131733443197,0.6166538529777041
0,29,0.01,0.7155833193726724,0.5915439283139354,0.6331210860751342
0,29,0.05,0.7320200646915553,0.5977031620146256,0.6320368508552316
0,29,0.1,0.7274049923323754,0.599371716963642,0.6220290312194032
0,29,0.5,0.7245421977087334,0.6029766196312699,0.6317937193210716
1,29,0.001,0.8194719004110876,0.6203316510454218,0.602565366241515
1,29,0.005,0.8223901081199501,0.6382840663302091,0.6662986838041544
1,29,0.01,0.789549478730396,0.6138119270779689,0.6314191653360144
1,29,0.05,0.7970399103081225,0.6249150272942631,0.6318200038112511
1,29,0.1,0.805579968814031,0.6600782778864971,0.6520590612494331
1,29,0.5,0.7522822459052307,0.6352044494798641,0.6268588062898786
2,29,0.001,0.9195195814379049,0.6242352456483675,0.6408027283300807
2,29,0.005,0.9102069614299153,0.646080955814193,0.6160098829683075
2,29,0.01,0.9064388716349436,0.6248841281285406,0.6021513855211885
2,29,0.05,0.910788154486527,0.6281594396951282,0.6538464065816363
2,29,0.1,0.8908420211600665,0.6508806262230921,0.6282781687595691
2,29,0.5,0.785917344295674,0.6278092491502729,0.6365512120435534
3,29,0.001,0.9897640433510742,0.6586878154289835,0.6106347047266084
3,29,0.005,0.9985843889740847,0.6406324029251211,0.6341067544568638
3,29,0.01,0.9984909599350507,0.5960552065094242,0.6477352626149125
3,29,0.05,0.9946964522738695,0.6444124008651767,0.6316754391152641
3,29,0.1,0.968741865230222,0.6385415593778968,0.6570991122413442
3,29,0.5,0.8697289913529813,0.6550417138737255,0.6642484935701567
4,29,0.001,1.0,0.6385209599340819,0.6526833178911953
4,29,0.005,1.0,0.6592028015243588,0.6679808911756395
4,29,0.01,1.0,0.6341641775672057,0.6286330093769918
4,29,0.05,1.0,0.6340405809043156,0.6551737733356989
4,29,0.1,1.0,0.6536924503038417,0.6487472154868217
4,29,0.5,0.9787471488034639,0.6729735297146977,0.6540435402579823
5,29,0.001,1.0,0.6925739005046865,0.6576050886772986
5,29,0.005,1.0,0.6874961376042847,0.6713847326538793
5,29,0.01,1.0,0.6883098156349778,0.6552723401738718
5,29,0.05,1.0,0.6574415490781749,0.6595961388083927
5,29,0.1,1.0,0.6687918426202493,0.6663578239070582
5,29,0.5,0.9997016714132914,0.6797095478422082,0.663551954580401
6,29,0.001,1.0,0.6998867030590175,0.6644127716337782
6,29,0.005,1.0,0.6983829436605212,0.6703136396790663
6,29,0.01,1.0,0.6879287259244,0.6699522279390988
6,29,0.05,1.0,0.6910083427747451,0.6714767283695073
6,29,0.1,1.0,0.6780718920589144,0.6711218877520847
6,29,0.5,0.9999999999999999,0.6937274693583273,0.6811757052457272
7,29,0.001,1.0,0.6966422906581523,0.6877205433004119
7,29,0.005,1.0,0.698784632814914,0.6731260801282684
7,29,0.01,1.0,0.7034195076732928,0.6888310630104941
7,29,0.05,1.0,0.7036358018333505,0.6894947463875255
7,29,0.1,1.0,0.6970954784220826,0.6766941996701297
7,29,0.5,1.0,0.7036049026676279,0.6791715128695435
8,29,0.001,1.0,0.6690802348336594,0.6371951820529501
8,29,0.005,1.0,0.6386754557626944,0.6536886996405595
8,29,0.01,1.0,0.6377587805129261,0.6501600068339675
8,29,0.05,1.0,0.6304871768462252,0.6594975719702196
8,29,0.1,1.0,0.6637758780512926,0.6760765141509124
8,29,0.5,1.0,0.6653517355031414,0.6567048448886523
9,29,0.001,1.0,0.6580183335049954,0.6480309631294314
9,29,0.005,1.0,0.6750025749304768,0.6452250938027743
9,29,0.01,1.0,0.6795550520135957,0.6521313435974266
9,29,0.05,1.0,0.6622721186527963,0.6556863208941983
9,29,0.1,1.0,0.6804717272633639,0.6614229108758649
9,29,0.5,1.0,0.6790606653620352,0.6785078294925122
10,29,0.001,1.0,0.6658564218766093,0.6605358093323083
10,29,0.005,1.0,0.6883613142445153,0.6572699614275106
10,29,0.01,1.0,0.6998867030590175,0.6605949494352121
10,29,0.05,1.0,0.6711401792151612,0.6612257771995189
10,29,0.1,1.0,0.6880008239777525,0.6768124798759372
10,29,0.5,1.0,0.6671747862807704,0.6748017163772086
11,29,0.001,0.9999999999999999,0.6993820166855493,0.6892516148533654
11,29,0.005,1.0,0.6961582037284993,0.6866691636932337
11,29,0.01,1.0,0.679421155628798,0.6813531255544384
11,29,0.05,1.0,0.6955505201359563,0.6766087750770464
11,29,0.1,1.0,0.7043464826449687,0.6866428792030543
11,29,0.5,1.0,0.6997631063961274,0.6703004974339767
12,29,0.001,1.0,0.6809249150272944,0.6776272990715004
12,29,0.005,1.0,0.6552477083118757,0.6389562428949738
12,29,0.01,1.0,0.674559686888454,0.6649976015402711
12,29,0.05,1.0,0.6706560922855083,0.6600561173865331
12,29,0.1,1.0,0.6747244824389742,0.6447585441020889
12,29,0.5,1.0,0.6690184365022145,0.6744928736176001
13,29,0.001,1.0,0.6948398393243381,0.6695973873216762
13,29,0.005,1.0,0.6675146771037181,0.668979701802459
13,29,0.01,1.0,0.6618704294984035,0.6622705856841524
13,29,0.05,1.0,0.6936656710268824,0.6622245878263384
13,29,0.1,1.0,0.7008033783087857,0.669117695375901
13,29,0.5,1.0,0.6926150993923164,0.68321932435718
14,29,0.001,1.0,0.6736327119167782,0.6717527155163917
14,29,0.005,1.0,0.7010196724688433,0.6733363560497039
14,29,0.01,1.0,0.6989391286435266,0.6629934091640876
14,29,0.05,1.0,0.6996807086208673,0.6786523941884992
14,29,0.1,0.9999999999999999,0.6864558656916263,0.6715358684724111
14,29,0.5,1.0,0.6955505201359563,0.6816816816816818
15,29,0.001,1.0,0.6844783190853847,0.6500417266281598
15,29,0.005,1.0,0.6608919559171902,0.6643864871435987
15,29,0.01,1.0,0.6571325574209497,0.6567048448886523
15,29,0.05,1.0,0.6644350602533731,0.65875503512265
15,29,0.1,1.0,0.6567720671541868,0.6598326992200079
15,29,0.5,1.0,0.6870429498403543,0.6759648050676497
16,29,0.001,1.0,0.6954784220826038,0.6723244031777948
16,29,0.005,1.0,0.700020599443815,0.6827199190437702
16,29,0.01,1.0,0.6903697600164795,0.6792832219528062
16,29,0.05,1.0,0.6755175610258524,0.6753339773033427
16,29,0.1,1.0,0.6809867133587393,0.6846912558072296
16,29,0.5,1.0,0.6751055721495519,0.6638147994821956
17,29,0.001,1.0,0.6752806674219796,0.6722521208298013
17,29,0.005,1.0,0.6974044700793078,0.661317772915147
17,29,0.01,1.0,0.690967143887115,0.6502585736721403
17,29,0.05,1.0,0.6703368009063755,0.6774235942726097
17,29,0.1,1.0,0.6732722216500154,0.6769241889591999
17,29,0.5,1.0,0.6711813781027913,0.6798877652269337
18,29,0.001,1.0,0.6800288392213409,0.662921126816094
18,29,0.005,1.0,0.67267483777938,0.6685460077144979
18,29,0.01,1.0,0.7010711710783809,0.672896090839198
18,29,0.05,1.0,0.6973529714697703,0.683797583141128
18,29,0.1,1.0,0.6992069214131218,0.6694528226256892
18,29,0.5,1.0,0.6954578226387889,0.6847043980523193
19,29,0.001,1.0,0.6816973941703575,0.6663972506423272
19,29,0.005,1.0,0.697569265629828,0.673093224515544
19,29,0.01,1.0,0.7018127510557215,0.6878059678934951
19,29,0.05,1.0,0.6923679060665363,0.6838172965087626
19,29,0.1,1.0,0.6847461118549798,0.6824242185292514
19,29,0.5,1.0,0.709661139149243,0.6795526379771456
20,29,0.001,0.9999999999999999,0.6923576063446287,0.6833178911953529
20,29,0.005,1.0,0.6796580492326708,0.6844875510083388
20,29,0.01,0.9999999999999999,0.6987228344834691,0.6755771088375028
20,29,0.05,1.0,0.6894427850448037,0.6607657986213785
20,29,0.1,1.0,0.6772582140282213,0.6803871705403434
20,29,0.5,1.0,0.6930167885467092,0.6937199781838731
21,29,0.001,1.0,0.6876300339890823,0.6624545771154086
21,29,0.005,1.0,0.6766814296014008,0.6649976015402712
21,29,0.01,1.0,0.6791945617468328,0.6847569670326782
21,29,0.05,1.0,0.7021217427129468,0.6718052844967506
21,29,0.1,1.0,0.7027294263054897,0.6848489627483063
21,29,0.5,1.0,0.6865279637449789,0.6691965488464394
22,29,0.001,1.0,0.6892882892161911,0.6793489331782548
22,29,0.005,1.0,0.692203110516016,0.6653261576675144
22,29,0.01,1.0,0.703079616850345,0.669262260071888
22,29,0.05,1.0,0.6758059532392625,0.6890019121966606
22,29,0.1,0.9999999999999999,0.707292203110516,0.6764970659937837
22,29,0.5,0.9999278341215738,0.6788134720362549,0.6661409768630776
0,30,0.001,0.6304275828296757,0.5902152641878669,0.5930635230416412
0,30,0.005,0.6822152991662265,0.578123390668452,0.6102404373739165
0,30,0.01,0.726716839134525,0.6067772170151406,0.6467627364782726
0,30,0.05,0.7314321060838412,0.606499124523638,0.6533601435133165
0,30,0.1,0.7186059098699725,0.5992584200226594,0.644857110940262
0,30,0.5,0.7244767973814095,0.6116798846431146,0.659674992278931
1,30,0.001,0.7978723952628256,0.610227623854156,0.646204191061959
1,30,0.005,0.7983118339153855,0.6061283345349675,0.6267010993488018
1,30,0.01,0.7972982899264165,0.6193325780203934,0.6624151503801394
1,30,0.05,0.8051708140568822,0.6151199917602226,0.6538069798463673
1,30,0.1,0.8060954393742188,0.6071995056133485,0.6614426242434995
1,30,0.5,0.7553995541179654,0.594510248223298,0.658899599818637
2,30,0.001,0.9170156831917936,0.6244515398084252,0.6490823427366097
2,30,0.005,0.9290177708475624,0.6277989494283654,0.6535178504543931
2,30,0.01,0.9183591283392828,0.643042537851478,0.6691965488464393
2,30,0.05,0.8934689880024227,0.6054794520547946,0.6605555226999428
2,30,0.1,0.905090916120053,0.6373055927489957,0.6695448183413172
