	Unnamed: 0	top RBM	diffRBM	top RBM (lin)	diffRBM (lin)	top PWM	diffPWM	Normal RBM	PWM	RBMback	PWMback	top RBM_R	diffRBM_R	top RBM (lin)_R	diffRBM (lin)_R	top PWM_R	diffPWM_R	Normal RBM_R	PWM_R	RBMback_R	PWMback_R	top RBM (negatives)	diffRBM (negatives)	difference of top RBM	diffRBM (negatives,lin)	top RBM (negatives,lin)	difference of top RBM (lin)	difference of normal RBM	Normal RBM + V	diffRBM + V	Top RBM + V	Calis method	top PWM (negatives)	diffPWM (negatives)	Difference of PWM	difference of diffRBM	Deep classifier	Linear classifier	top RBM_HPP	diffRBM_HPP	backRBM_HPP
36	36	0.5784879989731742	0.5164933898087536	0.6172506738544474	0.4948016942626106	0.6249518675394686	0.5095623154922345	0.5236811705814401	0.5841355410088563	0.4699011680143755	0.4613015017327685	0.4563010306122449	0.877478612244898	0.2356571428571428	0.897869387755102	0.2962081632653061	0.8887428571428572	0.8644408163265306	0.8851061224489796	0.9252491836734695	0.9074857142857145	0.5692465665511488	0.4202284687459889	0.6114747785906816	0.4484661789243999	0.5062251315620587	0.6114747785906816	0.6113464253625978	0.627262225644975	0.6065973559235014	0.5942754460274676	0.6223848029777949	0.5344628417404698	0.5575664227955333	0.6293158772943139	0.6114747785906816	0.627647285329226	0.6076241817481709	0.5618327357289038	0.5726011370886479	0.6083270644476652
37	37	0.6421512001026826	0.5838788345526889	0.6282890514696444	0.5403670902323193	0.631369528943653	0.4859453215248362	0.5965858041329739	0.5534591194968553	0.4374278013092029	0.4249775381850852	0.5037985306122448	0.9082532448979591	0.2588285714285714	0.9176204081632652	0.3260693877551021	0.9023632653061224	0.8754857142857142	0.9000857142857142	0.9283462448979591	0.9127306122448978	0.6766782184571941	0.4245924785008343	0.6936208445642407	0.4932614555256065	0.5947888589398023	0.6936208445642407	0.6868181234758054	0.6784751636503658	0.5781029392889231	0.6906687203183159	0.6045437042741626	0.6463868566294443	0.6266204595045566	0.6795019894750354	0.6936208445642407	0.6553715825953023	0.6593505326658965	0.6386299056330679	0.6507655401555132	0.634558450417875
38	38	0.7127454755487099	0.6806571685277885	0.645616737260942	0.5470414580926711	0.628930817610063	0.5117443203696572	0.6091644204851752	0.5864458991143627	0.5481966371454242	0.4636118598382749	0.5088248469387755	0.9207941530612247	0.2330530612244898	0.9160326530612244	0.2867061224489796	0.906338775510204	0.8812530612244898	0.9015795918367346	0.9403222653061224	0.9244489795918368	0.5440893338467462	0.4913361571043512	0.7236554999358233	0.4977538185085355	0.574123989218329	0.7236554999358233	0.6824541137209601	0.6177640867667822	0.553587472724939	0.5933769734308818	0.601078167115903	0.5901681427287896	0.5671929149018098	0.6433063791554358	0.7236554999358233	0.7076113464253626	0.6425362597869336	0.6672057028216947	0.7131549145263243	0.591069826345066
39	39	0.6474136824541137	0.5145680913874984	0.6186625593633679	0.4574509048902579	0.6213579771531254	0.4573225516621743	0.5258631754588629	0.5235528173533565	0.495443460403029	0.4216403542549095	0.5153651734693877	0.8824201632653061	0.2873714285714285	0.8834734693877551	0.3444897959183673	0.8818204081632652	0.8363632653061224	0.8765183673469388	0.9143025714285713	0.8855306122448978	0.6411243742780132	0.3661917597227569	0.6960595558978309	0.3904505198305737	0.6420228468745989	0.6960595558978309	0.6737260942112693	0.6911821332306507	0.5774611731485046	0.6063406494673341	0.5542292388653575	0.6744962135797715	0.6454883840328584	0.6961879091259146	0.6960595558978309	0.7028622769862661	0.6812989346682069	0.6208445929240883	0.5801482833494715	0.6007285509296754
40	40	0.6086510075728404	0.5612886664099602	0.5768194070080863	0.5086638428956488	0.5931202669747144	0.4859453215248363	0.544987806443332	0.5724553972532409	0.5141830317032474	0.4478244127839815	0.46754230612244907	0.9009530714285716	0.2347020408163265	0.9119795918367348	0.2898408163265306	0.8979999999999999	0.8637183673469387	0.8965428571428571	0.9348317755102039	0.9121673469387755	0.5742523424464125	0.4520600693107431	0.6303427031189834	0.4539853677319984	0.6086510075728404	0.6303427031189834	0.6429213194711846	0.6308561160313182	0.5714285714285714	0.6103195995379282	0.664099602104993	0.5873443717109486	0.5872160184828649	0.633423180592992	0.6303427031189834	0.6863047105634708	0.641124374278013	0.593895745590937	0.6363013366528423	0.6063295022320754
41	41	0.6305994095751508	0.5643691438839686	0.6712873828776793	0.5200872801950969	0.6666666666666666	0.518033628545758	0.5476832242330895	0.5945321524836349	0.513541265562829	0.4448722885380567	0.46409844897959185	0.9200789489795917	0.2708979591836735	0.9109510204081632	0.3190571428571428	0.9110408163265308	0.8755795918367347	0.9119714285714284	0.9335072653061223	0.9146448979591836	0.5768194070080863	0.457835964574509	0.6611474778590681	0.449236298292902	0.5542292388653575	0.6611474778590681	0.6547298164548838	0.6492106276472853	0.6390707226286741	0.6833525863175458	0.6287382877679373	0.5829803619561031	0.596970863817225	0.6774483378256962	0.6611474778590681	0.6765498652291105	0.6658965472981646	0.608786729389128	0.6296655991558486	0.6155679274367882
42	42	0.6402259016814273	0.5591066615325375	0.6674367860351688	0.5334360159158003	0.6574252342446413	0.5193171608265947	0.5505069952509305	0.6036452316775767	0.4788858939802335	0.4510332434860736	0.4803053265306122	0.8987677244897959	0.2694244897959184	0.9006938775510204	0.3125224489795918	0.8954489795918367	0.863365306122449	0.8905755102040815	0.9201028673469387	0.8963510204081633	0.6014632268001541	0.429598254396098	0.6965729688101656	0.4939032216660248	0.5449878064433321	0.6965729688101656	0.67513797972019	0.6489539211911179	0.5720703375689898	0.6353484790142472	0.6255294570658452	0.5635990245154665	0.5633423180592991	0.6517776922089591	0.6965087921961237	0.7131305352329611	0.6671800795790014	0.6245711194077499	0.6084345996402372	0.6402023677905214
43	43	0.5624438454627134	0.5212424592478501	0.5175202156334232	0.4765755358747272	0.5098190219484019	0.4466692337312283	0.4877422667180079	0.5234244641252727	0.5483249903735079	0.4568091387498395	0.4275882040816327	0.8957332142857142	0.2174408163265306	0.8886448979591837	0.2515918367346939	0.8771632653061224	0.8389428571428571	0.8710816326530613	0.9319595306122449	0.9004040816326531	0.6625593633679887	0.3990501861121807	0.6322680015402388	0.446797586959312	0.6651264279296624	0.6322680015402388	0.6303427031189835	0.568348093954563	0.51392632524708	0.6332948273649083	0.5485175202156334	0.6757797458606084	0.5902964959568733	0.6063406494673341	0.6322680015402388	0.6864330637915543	0.6186625593633679	0.560072567052273	0.6036915295392934	0.6197406769628413
44	44	0.6647413682454114	0.6054421768707483	0.6617892439994866	0.5619304325503787	0.6869464767038891	0.538441791811064	0.558079835707868	0.6046720575022462	0.4355025028879476	0.4605313823642664	0.5390413367346938	0.9034502142857144	0.2662734693877551	0.8981142857142858	0.340065306122449	0.8974775510204082	0.8799795918367347	0.8950448979591837	0.9321687857142856	0.8985673469387755	0.6780901039661147	0.4349890899756128	0.7273777435502503	0.5125144397381595	0.5888846104479528	0.7273777435502503	0.6979848543190862	0.6036452316775767	0.5974842767295597	0.6400975484533435	0.6557566422795533	0.5962007444487228	0.5796431780259272	0.7067128738287767	0.7273777435502503	0.7128738287767937	0.6895135412655629	0.6763877200570896	0.6702082870267911	0.6203851680165374
45	45	0.6476703889102811	0.5754075214991656	0.6168656141701964	0.5021178282633808	0.6073674752920035	0.5102040816326531	0.4931331022975226	0.5860608394301117	0.597355923501476	0.4962135797715311	0.5176184795918368	0.9035495510204082	0.2697959183673469	0.8815510204081632	0.3221877551020409	0.8915877551020408	0.8390244897959181	0.8837142857142857	0.9153681734693877	0.8950734693877551	0.708638172250032	0.4094467975869592	0.7198049030933127	0.4578359645745091	0.6936208445642408	0.7198049030933127	0.60723912206392	0.6312411757155693	0.5232961108971891	0.5976126299576434	0.5859966628160698	0.6918238993710691	0.560133487357207	0.6887434218970607	0.7198049030933127	0.717237838531639	0.71030676421512	0.6194351137928766	0.6286195313673916	0.588109008040656
46	46	0.61699396739828	0.5745090489025799	0.5829803619561031	0.522911051212938	0.6091644204851752	0.497112052368117	0.5858041329739443	0.570786805288153	0.5090489025798999	0.4458991143627261	0.4640382244897959	0.9141955306122449	0.2564285714285714	0.9214081632653062	0.3205918367346938	0.9023877551020408	0.8998775510204081	0.9025959183673468	0.9144481530612245	0.9011469387755104	0.5969708638172251	0.4390963932742908	0.6458734437171094	0.4702862276986266	0.6030034655371582	0.6458734437171094	0.704145809267103	0.6999101527403414	0.60723912206392	0.6542164035425491	0.6326530612244898	0.6294442305223976	0.6060839430111667	0.6676934924913361	0.6458734437171094	0.6554999358233858	0.637915543575921	0.6169728459236721	0.6539527104389309	0.6203515632688585
47	47	0.6110897189064305	0.4681042228212039	0.616608907714029	0.4048260813759465	0.6045437042741625	0.3941727634450006	0.4785008342959825	0.4679758695931202	0.4951867539468617	0.3513027852650494	0.46646574489795917	0.885663	0.3145510204081632	0.8670897959183674	0.3520857142857143	0.8571102040816326	0.8216938775510203	0.8484285714285714	0.8697520204081632	0.8602326530612244	0.5398536773199845	0.396868181234758	0.6211012706969581	0.3868566294442305	0.5938903863432166	0.6211012706969581	0.6552432293672186	0.5472981645488385	0.6312411757155693	0.6395841355410089	0.6418944936465152	0.6184058529072006	0.6978565010910024	0.638685662944423	0.6211012706969581	0.6674367860351689	0.6611474778590681	0.6117612296265216	0.5379640035544222	0.4988610390876024
48	48	0.6343216531895777	0.525734822230779	0.5700166859196508	0.4462841740469773	0.558079835707868	0.4118855089205493	0.4977538185085354	0.4785008342959825	0.5365164933898088	0.3960980618662559	0.4571836020408163	0.879346030612245	0.2807673469387755	0.8621061224489796	0.3176816326530612	0.848334693877551	0.7990653061224487	0.8361102040816327	0.8776226734693876	0.8624857142857142	0.6476703889102811	0.3939160569888332	0.6865614170196381	0.4272878962905917	0.5901681427287896	0.6865614170196381	0.6240533949428828	0.544602746759081	0.5465280451803363	0.547041458092671	0.6291875240662302	0.6045437042741625	0.6207162110127069	0.5701450391477345	0.6865614170196381	0.6223848029777949	0.5813117699910153	0.6108767046608345	0.580327348647817	0.4924802176051432
49	49	0.7421383647798742	0.6257219869079707	0.7045308689513541	0.4965986394557823	0.7115902964959568	0.488127326402259	0.6408676678218458	0.5609036067257092	0.5007059427544602	0.4240790655884995	0.5886518673469388	0.913433918367347	0.3097836734693877	0.8880326530612245	0.3823224489795918	0.8919061224489796	0.8918163265306123	0.8852	0.8996648877551018	0.8845551020408162	0.6199460916442049	0.4149659863945578	0.7730714927480427	0.4303683737646002	0.6395841355410088	0.7730714927480427	0.8223591323321782	0.6304710563470671	0.616608907714029	0.7072904633551534	0.6253369272237197	0.659992298806315	0.6323963547683223	0.7454755487100501	0.7730714927480427	0.7802592735207291	0.7458606083943011	0.7273437991319414	0.680581352533486	0.5738685161439608
